SchoolName,YearTerm,SType,Level,Total
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M6,121
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P1,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P2,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P3,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P4,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P5,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P6,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M1,214
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M2,231
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M3,208
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M4,196
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M5,187
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M6,258
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,P1,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,P2,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,P3,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,P4,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,P5,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,P6,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,M1,0
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,M2,4
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,M3,7
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,M4,2
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,M5,6
โรงเรียนทีปังกรวิทยาพัฒน์ (มัธยมวัดหัตถสารเกษตร) ในพระราชูปถัมภ์ฯ,2566/1,เดินเท้า,M6,4
โรงเรียนสวนกุหลาบวิทยาลัย รังสิต,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P1,0
โรงเรียนสวนกุหลาบวิทยาลัย รังสิต,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P2,0
โรงเรียนสวนกุหลาบวิทยาลัย รังสิต,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P3,0
